angle_slope,auxiliaries_power_loss,engine_capacity,engine_max_power,f0,f1,f2,has_start_stop,n_wheel_drive,vehicle_mass,AvgV,InitT,av_engine_speeds_out_pos_pow,av_missing_powers_pos_pow,av_neg_motive_powers,av_pos_accelerations,av_pos_engine_powers_out,av_pos_motive_powers,av_vel_pos_mov_pow,co2_emission,max_power_required,specific_fuel_consumption,sufficient_power,time_percentage_neg_mov_pow,time_percentage_pos_mov_pow,willans_a,willans_b,willans_efficiency
0.011203053,0.337052311,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,19.39122807,23,1027.939974,0,-4.985191323,0.433876812,4.418523939,6.212619737,26.34666667,216.8726175,18.32719764,287.6624752,1,0.236842105,0.526315789,196.3013749,403.6812088,0.28703364
-0.011007423,1.039374882,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,19.39122807,23,1014.74077,0,-5.388427188,0.433876812,3.58880858,5.0734347,25.94347826,187.5179731,15.17707533,306.0260368,1,0.359649123,0.403508772,194.9882258,398.4934489,0.269809746
-0.002619525,0.214463062,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,19.39122807,23,1022.353773,0,-5.112319029,0.433876812,3.443761097,5.524304397,25.71960784,186.7046238,15.80250904,311.1028747,1,0.315789474,0.447368421,194.5197594,401.484397,0.265406764
0.003818962,1.174873444,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,19.39122807,23,1060.90377,0,-5.076520874,0.433876812,4.808640502,5.974289597,26.17818182,255.4889008,17.84657316,309.5603618,1,0.280701754,0.48245614,197.8173501,537.3319722,0.266729264
-0.054402622,0.447410227,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,19.39122807,23,943.6277412,0,-7.398679555,0.433876812,1.747194761,3.968743577,24.69444444,120.7029255,10.3841208,470.1879264,1,0.605263158,0.157894737,196.080723,478.9186698,0.175608098
-0.013497215,1.385533148,1969,133,160.9435668,0.303946808,0.034251866,1,2,1733,19.39122807,23,1043.042284,0,-5.708498862,0.433876812,3.905336895,5.01511464,25.53111111,223.0948699,15.67978229,332.2007278,1,0.368421053,0.394736842,196.908219,528.3628264,0.248550953
0.015280448,0.488357534,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,19.39122807,23,1060.836479,0,-5.302356986,0.433876812,5.029664658,6.548327491,26.6968254,264.0641898,19.33112926,304.9920748,1,0.210526316,0.552631579,198.1662398,537.2981267,0.270724436
-0.033091809,0.753116471,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,19.39122807,23,1005.074533,0,-6.356967458,0.433876812,2.657008057,4.125330727,25.890625,166.6467218,12.93087111,387.6729441,1,0.48245614,0.280701754,195.9574879,509.3895119,0.212985736
0.011982287,0.945627251,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,19.39122807,23,1019.640721,0,-5.358687646,0.433876812,5.266035475,6.490348336,26.54590164,296.2931342,19.61213454,321.6740305,1,0.228070175,0.535087719,200.7276947,636.9076951,0.256684717
0.031292957,0.950068697,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,19.39122807,23,1037.211446,0,-4.713098944,0.433876812,6.68815799,8.308201969,26.4761194,348.3569591,23.36649471,298.9464029,1,0.175438596,0.587719298,202.11856,647.599911,0.276199367
0.001937439,1.291966948,2400,158,164.2991945,0.303946808,0.034251866,1,2,1771,19.39122807,23,1038.934267,0,-5.131741964,0.433876812,4.844526655,6.113951133,25.82075472,285.0801647,18.09227276,333.4232068,1,0.298245614,0.464912281,199.5298417,648.6499759,0.247639653
-0.020910536,0.676215502,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,19.39122807,23,997.1270425,0,-6.307552302,0.433876812,3.255560658,4.517079778,26.3452381,217.1831079,14.5037591,390.0854805,1,0.394736842,0.368421053,198.6434132,623.2512628,0.211668497
0.052795586,0.284489458,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,19.39122807,23,1050.794423,0,-3.644068663,0.433876812,7.727693538,10.16949767,25.6630137,394.9361196,26.87602626,287.9659166,1,0.122807018,0.640350877,203.0910152,655.8872268,0.286731181
-0.014039454,0.068569807,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,19.39122807,23,960.8845808,0,-5.894119455,0.433876812,3.048189036,5.039118888,25.53111111,157.9429533,14.3686758,319.0333565,1,0.368421053,0.394736842,195.2138845,377.425157,0.258809324
0.001406129,0.423279759,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,19.39122807,23,980.4030808,0,-5.035155708,0.433876812,3.965049203,6.15093534,25.56730769,197.5642546,16.86965895,293.7432797,1,0.307017544,0.456140351,196.6339848,385.0431323,0.281091732
0.026346083,0.312032896,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,19.39122807,23,988.9322613,0,-4.981423436,0.433876812,5.691431903,7.78222393,26.35909091,250.9232257,21.59916732,268.328567,1,0.184210526,0.578947368,200.0894756,388.3781417,0.307715307
0.018351092,0.603209437,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,19.39122807,23,987.2467155,0,-5.344283099,0.433876812,5.322741575,6.982414717,26.60625,238.1496388,20.33793098,272.1792248,1,0.201754386,0.561403509,199.3372944,387.718771,0.303361902
0.016262886,1.317698278,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,19.39122807,23,984.7134858,0,-5.566207531,0.433876812,5.714331623,6.714976219,26.60625,248.5694854,20.6472467,267.9515784,1,0.201754386,0.561403509,200.2747089,386.7280752,0.30814824
-0.050197249,1.5361791,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,19.39122807,23,909.865096,0,-7.555604396,0.433876812,2.612336574,4.534983217,25.01578947,141.7941253,12.60775064,374.8149482,1,0.596491228,0.166666667,198.5802933,460.3842347,0.220292194
-0.06717051,1.213678251,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,19.39122807,23,857.3079275,0,-9.292603496,0.433876812,2.006686404,3.46054878,22.46,105.6703335,10.36401894,415.3857262,1,0.631578947,0.131578947,198.7549411,434.7100512,0.198776227
-0.016554811,0.249516676,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,19.39122807,23,959.8425767,0,-6.382616117,0.433876812,3.282339189,5.065020793,25.83863636,184.4895216,15.12335288,346.2273101,1,0.377192982,0.385964912,198.5131105,484.8481063,0.238481497
0.03887735,0.341780801,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,19.39122807,23,1099.24381,0,-4.072440696,0.433876812,6.999391922,9.606597964,26.4761194,336.0777578,25.08762842,279.6107818,1,0.175438596,0.587719298,200.0772122,556.6866247,0.295299083
0.022275953,1.059840083,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,19.39122807,23,1085.525219,0,-5.644012783,0.433876812,6.22422429,7.534082563,26.35909091,304.8204744,22.45821562,287.6188213,1,0.184210526,0.578947368,199.2954221,549.7446468,0.287077205
-0.018457993,0.907237925,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,19.39122807,23,1051.456908,0,-6.547790373,0.433876812,3.643602147,4.768381963,25.83863636,205.5959849,15.49484354,342.4405633,1,0.377192982,0.385964912,196.2707575,532.5846184,0.241118653
0.043957411,0.602046588,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,19.39122807,23,1097.749359,0,-4.146063851,0.433876812,7.613742661,9.839869424,25.61142857,356.1560044,26.36906772,274.1108136,1,0.149122807,0.614035088,201.0942316,555.9294652,0.301224188
-0.032406666,0.900318358,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,19.39122807,23,1028.265339,0,-6.699569451,0.433876812,2.91556096,4.45231124,25.890625,173.5724942,13.92334555,374.4396741,1,0.48245614,0.280701754,195.7556965,520.9640294,0.220512977
-0.01146428,1.574572332,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,19.39122807,23,1018.598625,0,-5.937764171,0.433876812,4.333716763,5.65459697,25.53111111,260.1379504,17.27556114,346.2906787,1,0.368421053,0.394736842,199.4710892,636.274516,0.238437857
0.001334761,0.697076121,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,19.39122807,23,1027.170896,0,-5.36818814,0.433876812,4.519793965,6.487877247,25.56730769,271.6024954,18.67553602,341.3859697,1,0.307017544,0.456140351,199.4577736,641.4862045,0.241863505
-0.014647331,0.189486784,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,19.39122807,23,982.4182749,0,-6.201372975,0.433876812,3.393646739,5.359430102,25.83863636,219.5242218,15.52320196,380.3157626,1,0.377192982,0.385964912,199.2851333,614.3540048,0.21710593
-0.024992085,0.365899044,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,19.39122807,23,956.3368032,0,-6.617245708,0.433876812,3.020868021,5.102732011,26.2,167.9214894,14.82236216,358.0784473,1,0.447368421,0.315789474,198.1475945,483.1299989,0.230588599
0.003744691,1.192008522,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,19.39122807,23,1005.754761,0,-5.571733158,0.433876812,5.152403601,6.757002521,26.02222222,256.3687497,19.69689383,298.975447,1,0.289473684,0.473684211,200.5004065,507.3831533,0.276172536
-0.007120326,0.613434416,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,19.39122807,23,983.9118129,0,-6.193044393,0.433876812,4.148412655,5.913589012,25.65102041,217.3946993,17.17517616,319.1034317,1,0.333333333,0.429824561,199.3820693,496.6536152,0.258752489
-0.008825686,1.377293501,1984,100,178.8837139,-0.203926517,0.048411574,0,2,1934,19.39122807,23.04654199,1113.705163,0,-6.099783256,0.433876812,4.607303264,5.926656897,25.64680851,249.7459533,17.7379664,318.5625529,1,0.350877193,0.412280702,196.8662224,560.6919006,0.259191818
-0.009094391,0.203286285,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,19.39122807,23,967.3974707,0,-6.135371752,0.433876812,3.853909233,5.89033651,25.64680851,203.6141709,16.5322778,326.079273,1,0.350877193,0.412280702,199.311424,488.5517838,0.253216976
-0.008983706,1.10620452,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,19.39122807,23,1010.663006,0,-6.33529385,0.433876812,4.484116431,6.087953122,25.64680851,258.9406606,18.36558619,336.6941415,1,0.350877193,0.412280702,197.4712857,624.2914952,0.24523387
0.027030416,1.492371391,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,19.39122807,23,1031.798852,0,-5.596054729,0.433876812,7.509810923,8.842685877,26.35909091,364.2237179,26.20375047,285.7796754,1,0.184210526,0.578947368,200.9362654,637.1579672,0.288924701
0.01090575,1.344338698,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,19.39122807,23,1032.253166,0,-6.008016329,0.433876812,6.083532766,7.238603855,26.34666667,315.2131098,22.44488369,303.7573873,1,0.236842105,0.526315789,198.9769813,637.4350331,0.271824854
0.001796645,1.064584775,2400,133,184.5267038,-0.203926517,0.048411574,0,4,1998,19.39122807,23.05016232,1142.552921,0,-5.692827402,0.433876812,5.30205472,6.956215926,25.56730769,310.7704046,20.12538048,328.0075157,1,0.307017544,0.456140351,194.963101,705.4087674,0.251728401
0.012371766,1.074363913,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,19.39122807,23,1032.461029,0,-6.04784204,0.433876812,5.988732988,7.327624727,26.54590164,313.2203384,22.50315444,305.3036267,1,0.228070175,0.535087719,198.8434108,637.5618068,0.270448171
-0.033892349,1.240433051,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,19.39122807,23,1044.765798,0,-6.974075508,0.433876812,3.084350844,4.50842835,26.17419355,178.7440775,14.47769892,367.1712283,1,0.49122807,0.271929825,195.586652,529.2270329,0.224878207
-0.007786676,1.42036485,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,19.39122807,23,1108.171851,0,-6.127606512,0.433876812,4.478804244,5.696063262,25.65102041,246.8943459,17.66370186,321.3176809,1,0.333333333,0.429824561,196.0130753,561.2147991,0.256969387
0.027242237,1.091822615,1969,133,177.3713566,-0.203926517,0.048411574,1,2,1917,19.39122807,23,1127.088224,0,-5.332470046,0.433876812,6.864639303,8.529498202,26.35909091,332.8351063,24.47438126,282.1637285,1,0.184210526,0.578947368,199.0076089,570.836767,0.29262729
0.000677751,1.557726317,1969,133,174.780643,-0.203926517,0.048411574,0,2,1889,19.39122807,23.04063732,1238.371523,0,-5.508267728,0.433876812,5.394836869,6.44937461,25.56730769,293.0513365,19.10623529,310.5093589,1,0.307017544,0.456140351,194.0477768,628.2912371,0.26591407
0.030894385,0.930281422,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,19.39122807,23,1127.207313,0,-5.103132966,0.433876812,6.996355125,8.781676423,26.4761194,337.1160442,24.74653397,280.8011572,1,0.175438596,0.587719298,199.201888,570.897465,0.294047247
0.045305028,1.159818274,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,19.39122807,23,1054.392417,0,-4.386011851,0.433876812,8.977236992,10.89537011,25.61142857,427.2543367,29.96193103,278.0332525,1,0.149122807,0.614035088,204.7272065,658.0857478,0.296974576
-0.00534265,1.467542949,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,19.39122807,23,1035.080483,0,-6.189852538,0.433876812,4.949655241,6.365582641,25.65102041,279.7748358,19.33887907,330.368114,1,0.333333333,0.429824561,199.7930589,646.3015059,0.249929711
-0.010179907,0.162640866,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,19.39122807,23,981.9532895,0,-6.364784517,0.433876812,3.97928929,6.070196035,25.94347826,236.7929139,17.42820341,354.4530443,1,0.359649123,0.403508772,200.1357785,614.0730428,0.232947096
-0.00746477,1.426166449,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,19.39122807,23,1027.276741,0,-6.480854578,0.433876812,4.77108583,6.068161048,25.65102041,273.0849242,19.0303804,334.263368,1,0.333333333,0.429824561,199.7969963,641.5506008,0.247017218
-0.033063624,0.920633542,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,19.39122807,23,962.3813118,0,-7.444010941,0.433876812,3.082328644,4.728776249,25.890625,189.8675005,15.33224845,394.8531513,1,0.48245614,0.280701754,199.4609068,602.263112,0.209112697
0.07539134,0.326021355,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,19.39122807,23,1087.534366,0,-3.568912824,0.433876812,10.17381093,12.77901579,25.615,447.769684,33.48565925,259.8318312,1,0.061403509,0.701754386,205.6967436,550.7601459,0.317777876
-0.004083096,1.021917061,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,19.39122807,23,1053.756038,0,-5.836416375,0.433876812,4.450132522,6.095880531,25.494,240.958867,17.78539128,317.3991156,1,0.324561404,0.438596491,197.4612825,533.7392515,0.260141895
-0.007326943,0.864591561,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,19.39122807,23,1049.536684,0,-6.10386264,0.433876812,4.139116972,5.789080882,25.65102041,230.1130815,17.16769868,325.531623,1,0.333333333,0.429824561,197.0934453,531.6206411,0.253642969
0.022065896,0.042862542,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,19.39122807,23,1063.576879,0,-5.881638407,0.433876812,5.677323724,7.751518501,26.35909091,282.4755899,22.0903296,293.9911349,1,0.184210526,0.578947368,199.1089647,538.6767957,0.280854752
-0.009228523,1.398889038,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,19.39122807,23,1025.365085,0,-6.037881143,0.433876812,4.294680108,5.775918533,25.64680851,235.0440975,17.42904038,319.0026172,1,0.350877193,0.412280702,198.0357311,519.5140794,0.258834263
0.052049316,0.820988335,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,19.39122807,23.04599027,1174.654497,0,-3.970200785,0.433876812,9.324208868,11.45347558,25.80138889,465.57863,30.96202982,279.4852903,1,0.131578947,0.631578947,200.9288931,732.4762552,0.295431675
-0.033041274,1.336532978,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,19.39122807,23.04599027,1106.594378,0,-7.393531393,0.433876812,3.563800011,4.706976765,25.890625,228.7294322,15.68827852,389.624355,1,0.48245614,0.280701754,195.9688289,690.1495658,0.211919009
0.038890499,0.453620864,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,19.39122807,23.04599027,1167.970796,0,-4.449647532,0.433876812,7.809737566,10.39317397,26.4761194,410.0524466,27.65952921,292.5674023,1,0.175438596,0.587719298,199.3131865,728.2909522,0.282221487
-0.011805772,1.30107592,2400,158,185.7798139,-0.077973655,0.044899959,0,4,2013,19.39122807,23.04599027,1138.065373,0,-6.460033157,0.433876812,4.704487418,5.997633398,25.53111111,285.8369583,18.44695927,347.3324355,1,0.368421053,0.394736842,196.4886436,709.6427209,0.237722709
-0.031421742,0.458467067,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,19.39122807,23.04599027,1098.42401,0,-7.172554796,0.433876812,2.944189147,4.934650032,25.890625,209.8385708,14.94832703,428.1373527,1,0.48245614,0.280701754,195.4384315,685.1096384,0.192855883
-0.007140366,0.581321089,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,19.39122807,23,1073.715992,0,-4.165024737,0.433876812,3.034336142,4.203495505,25.65102041,180.6290709,12.19252782,335.2375636,1,0.333333333,0.429824561,193.3597043,430.5051161,0.24629939
0.022811012,0.749660591,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,19.39122807,23,1075.548981,0,-3.981518435,0.433876812,4.642330864,5.641268515,26.35909091,232.6092929,16.6182001,289.1355235,1,0.184210526,0.578947368,196.2427875,431.2388158,0.2855713
0.035931423,0.037248581,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,19.39122807,23,1082.760765,0,-3.118896984,0.433876812,4.811914286,6.815009719,26.4761194,243.9322682,17.82980154,286.6023347,1,0.175438596,0.587719298,196.3831204,434.1271261,0.288095376
-0.026638894,1.335960553,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,19.39122807,23,1056.200661,0,-4.606738641,0.433876812,2.880729142,3.492252173,26.2,165.327707,11.35255712,340.4537121,1,0.447368421,0.315789474,193.4415045,423.5023508,0.242525795
0.01826491,1.534070743,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,19.39122807,23,1082.045692,0,-4.159120758,0.433876812,5.030734624,5.286781922,26.49692308,242.1209919,16.73206939,283.0447178,1,0.192982456,0.570175439,196.8066915,433.8406247,0.291716475
-0.01469258,0.954315594,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,19.39122807,23,1070.796489,0,-4.323146247,0.433876812,2.976376956,3.927579458,25.83863636,176.3922194,11.94384853,337.5639759,1,0.377192982,0.385964912,193.315832,429.3368515,0.244601952
0.00737794,0.424255918,1598,77,125.595138,0.35387124,0.032859953,1,2,1336,19.39122807,23,1083.304979,0,-3.922941837,0.433876812,3.592459119,4.798444785,26.26034483,199.9470179,14.02629839,315.0593849,1,0.254385965,0.50877193,194.154686,434.3451882,0.262073791
0.01634267,0.191233136,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1074.254323,0,-4.115711496,0.433876812,3.899142146,5.165222798,26.60625,206.9887016,15.04887678,303.6611825,1,0.201754386,0.561403509,193.7794098,428.4446511,0.271910972
0.007640737,1.334475759,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1067.136979,0,-3.884474466,0.433876812,4.249120962,4.80699365,26.26034483,216.5768953,14.92014649,294.7267094,1,0.254385965,0.50877193,194.5654609,425.5972604,0.280153799
0.041593607,0.121807208,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1077.713868,0,-2.658218812,0.433876812,5.23045192,7.334141526,26.4761194,255.4048283,18.66844411,278.3030547,1,0.175438596,0.587719298,196.1247615,429.8296115,0.296686673
0.020587169,0.524394967,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1059.294392,0,-4.146263439,0.433876812,4.31559644,5.409152815,26.35909091,220.7542402,15.9987983,292.7541527,1,0.184210526,0.578947368,194.86209,422.4626376,0.282041456
-0.032705583,1.559895215,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1034.342448,0,-4.783202453,0.433876812,2.815160338,3.304754298,25.890625,158.6061258,11.03964173,339.1626277,1,0.48245614,0.280701754,192.6313054,412.5091669,0.243449014
0.022055933,1.275661405,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1063.023966,0,-4.026859549,0.433876812,4.970454959,5.549511569,26.35909091,239.4282197,16.96470403,281.2877947,1,0.184210526,0.578947368,195.9931996,423.9529429,0.293538536
0.000833389,0.492813925,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,19.39122807,23,1069.644677,0,-3.868709974,0.433876812,3.263742659,4.587074202,25.82075472,188.7235577,13.08119163,323.4513554,1,0.298245614,0.464912281,192.7424563,426.6002097,0.255274266
0.000607266,0.434431724,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,19.39122807,23,1051.527076,0,-4.077141673,0.433876812,3.344684306,4.75104094,25.82075472,215.8693133,13.55476371,350.0997504,1,0.298245614,0.464912281,192.8195947,526.0524684,0.235843662
-0.039145539,1.456058181,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,19.39122807,23,1000.75113,0,-5.349232181,0.433876812,2.627015094,3.124207533,26.47931034,166.9587673,10.82476854,383.4478325,1,0.50877193,0.254385965,192.9156991,500.5307904,0.21533257
-0.055058005,0.270871773,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,19.39122807,23,942.7340895,0,-5.948081861,0.433876812,1.316788189,3.200840719,24.69444444,117.7378438,8.292125157,550.3467853,1,0.605263158,0.157894737,192.1647492,471.6498746,0.150030507
